player_name,role,total_runs,total_balls_faced,total_wickets_taken,total_runs_conceded,total_overs_bowled,total_matches_played,matches_played_as_batter,matches_played_as_bowler,matches_won,matches_lost,player_of_match_awards,team,percentage
RS Gavaskar,Batter,93,164,1,74,73,330,330,0,192,138,0,India,"361,87%"
Sanjida Islam,Batter,93,226,0,12,8,295,295,0,107,188,0,Bangladesh,"291,54%"
T Munyonga,Batter,92,137,0,10,6,186,186,0,47,139,0,Zimbabwe,"401,75%"
Shoriful Islam,Batter,91,106,46,1379,1445,327,327,0,127,200,0,Bangladesh,"461,93%"
JV Harris,Batter,91,207,0,0,0,49,49,0,16,33,0,Canada,"305,37%"
GB Murgatroyd,Batter,90,148,0,0,0,53,53,0,25,28,0,Namibia,"375,00%"
A Nehra,Batter,90,174,115,3363,3745,579,579,0,360,219,2,India,"340,91%"
SK Atai,Batter,90,184,0,35,48,62,62,0,12,50,0,Papua New Guinea,"328,47%"
Bilawal Bhatti,Batter,89,77,7,448,420,449,449,0,220,229,0,Pakistan,"536,14%"
PBB Rajapaksa,Batter,89,87,0,0,0,478,478,0,221,257,0,Sri Lanka,"505,68%"
SSD Arachchige,Batter,89,134,1,28,42,324,324,0,153,171,0,Sri Lanka,"399,10%"
TC Bastiampillai,Batter,89,163,0,12,6,32,32,0,9,23,0,Canada,"353,17%"
S Tippoch,Batter,89,226,9,100,211,9,9,0,8,1,0,Thailand,"282,54%"
Z James,Batter,89,242,13,235,304,417,417,0,162,255,0,West Indies,"268,88%"
Nashra Sandhu,Batter,89,323,87,2413,3282,463,463,0,223,240,0,Pakistan,"216,02%"
N Davin,Batter,88,105,0,0,0,54,54,0,25,29,0,Namibia,"455,96%"
SE Findlay,Batter,88,140,0,0,0,394,394,0,153,241,0,West Indies,"385,96%"
J Fraser-McGurk,Batter,87,59,0,0,0,488,488,0,340,148,0,Australia,"595,89%"
T Mupariwa,Batter,87,208,39,1225,1417,266,266,0,64,202,0,Zimbabwe,"294,92%"
P Mujaji,Batter,86,166,0,0,0,224,224,0,55,169,0,Zimbabwe,"341,27%"
FL Reifer,Batter,86,190,0,0,0,401,401,0,155,246,0,West Indies,"311,59%"
NE Bonner,Batter,85,140,1,56,67,384,384,0,151,233,0,West Indies,"377,78%"
J Sumerauer,Batter,84,74,10,213,246,4,4,0,1,3,0,Jersey,"525,00%"
SI Mahmood,Batter,84,99,38,1145,1238,509,509,0,291,218,2,England,"459,02%"
JJ Atkinson,Batter,84,152,0,0,0,12,12,0,3,9,0,Hong Kong,"355,93%"
CJ Nevin,Batter,83,151,0,0,0,411,411,0,214,197,0,New Zealand,"353,19%"
GT Main,Batter,82,89,33,609,695,95,95,0,51,44,1,Scotland,"479,53%"
C Hemraj,Batter,82,101,0,9,7,413,413,0,161,252,0,West Indies,"448,09%"
GC Bhogle,Batter,82,166,0,0,0,57,57,0,27,30,0,United States of America,"329,32%"
S Nitschke,Batter,81,84,1,73,93,416,416,0,296,120,1,Australia,"490,91%"
Mohammad Wasim,Batter,80,87,36,858,927,461,461,0,222,239,0,Pakistan,"479,04%"
A Lister,Batter,80,112,0,0,0,97,97,0,52,45,0,Scotland,"416,67%"
M McColl,Batter,80,116,0,0,0,97,97,0,52,45,0,Scotland,"406,09%"
GR Codrington,Batter,80,123,9,267,307,38,38,0,10,28,1,Canada,"394,09%"
Rabiya Shah,Batter,80,127,0,0,0,431,431,0,211,220,0,Pakistan,"386,47%"
M Terblanche,Batter,80,137,0,0,12,389,389,0,238,151,0,South Africa,"368,66%"
M Spoors,Batter,80,146,0,0,0,50,50,0,17,33,0,Canada,"353,98%"
D Langford-Smith,Batter,79,84,10,362,489,152,152,0,53,99,0,Ireland,"484,66%"
E Claridge,Batter,79,103,0,0,0,57,57,0,27,30,0,United States of America,"434,07%"
AI Chudasama,Batter,79,106,10,250,405,57,57,0,27,30,0,United States of America,"427,03%"
UT Yadav,Batter,79,136,116,3659,3701,565,565,0,349,216,0,India,"367,44%"
JP Greaves,Batter,79,137,1,95,86,388,388,0,152,236,0,West Indies,"365,74%"
E Schiferli,Batter,79,140,8,331,388,87,87,0,26,61,0,Netherlands,"360,73%"
S Badrinath,Batter,79,173,0,0,0,567,567,0,350,217,0,India,"312,25%"
MJ Cosgrove,Batter,78,81,0,12,24,473,473,0,332,141,1,Australia,"490,57%"
HJ Armitage,Batter,78,95,0,0,0,490,490,0,282,208,0,England,"450,87%"
T Suri,Batter,78,106,0,0,0,96,96,0,33,63,0,United Arab Emirates,"423,91%"
Sami Aslam,Batter,78,123,0,0,0,430,430,0,211,219,0,Pakistan,"388,06%"
SP Khakurel,Batter,78,166,0,0,0,64,64,0,32,32,0,Nepal,"319,67%"
WB Rankin,Batter,78,183,67,1996,2489,164,164,0,60,104,0,Ireland,"298,85%"
SC Taylor,Batter,77,73,0,0,0,412,412,0,239,173,0,England,"513,33%"
SP Krishnamurthi,Batter,77,99,0,26,36,49,49,0,24,25,0,United States of America,"437,50%"
Ravinderpal Singh,Batter,77,107,0,0,0,50,50,0,17,33,0,Canada,"418,48%"
GM Ewing,Batter,77,115,6,186,273,232,232,0,57,175,0,Zimbabwe,"401,04%"
SC Joseph,Batter,77,153,0,0,0,338,338,0,128,210,0,West Indies,"334,78%"
S Gajnabi,Batter,77,185,5,130,148,417,417,0,162,255,0,West Indies,"293,89%"
Syed Rasel,Batter,76,168,53,1634,2095,343,343,0,134,209,0,Bangladesh,"310,20%"
KW Richardson,Batter,75,70,45,1251,1338,531,531,0,370,161,1,Australia,"517,24%"
Utkarsh Srivastava,Batter,75,75,0,17,24,39,39,0,19,20,0,United States of America,"500,00%"
KDK Vithanage,Batter,75,92,0,17,12,435,435,0,204,231,0,Sri Lanka,"449,10%"
CA Lynn,Batter,75,92,0,0,0,379,379,0,272,107,0,Australia,"449,10%"
MNK Fernando,Batter,75,107,0,22,12,376,376,0,178,198,0,Sri Lanka,"412,09%"
SW Poynter,Batter,74,102,0,0,0,129,129,0,43,86,0,Ireland,"420,45%"
N Gwanzura,Batter,74,108,0,0,0,270,270,0,65,205,0,Zimbabwe,"402,17%"
MM Patel,Batter,74,114,93,2614,3188,579,579,0,360,219,2,India,"393,62%"
DS Bajwa,Batter,74,123,1,27,25,39,39,0,10,29,0,Canada,"375,63%"
U Raymond-Hoey,Batter,74,124,0,0,0,153,153,0,54,99,0,Ireland,"373,74%"
DS Weerakkody,Batter,73,67,0,0,0,262,262,0,124,138,0,Sri Lanka,"521,43%"
Kaleem Sana,Batter,73,97,27,561,813,50,50,0,17,33,0,Canada,"429,41%"
Waheed Ahmed,Batter,73,131,1,94,125,86,86,0,29,57,0,United Arab Emirates,"357,84%"
C Sutthiruang,Batter,73,133,7,149,246,9,9,0,8,1,0,Thailand,"354,37%"
SS McKechnie,Batter,73,142,0,0,0,14,14,0,4,10,0,Hong Kong,"339,53%"
TP Visee,Batter,72,66,0,0,0,88,88,0,27,61,0,Netherlands,"521,74%"
TL Best,Batter,72,114,36,994,1175,416,416,0,162,254,0,West Indies,"387,10%"
DR Brown,Batter,72,115,3,163,140,78,78,0,43,35,0,Scotland,"385,03%"
SD Outerbridge,Batter,72,147,1,11,6,12,12,0,2,10,0,Bermuda,"328,77%"
J Smits,Batter,72,195,0,0,0,75,75,0,22,53,0,Netherlands,"268,66%"
Wasim Akram,Batter,71,72,12,216,314,426,426,0,209,217,1,Pakistan,"496,50%"
BJ Bennett,Batter,71,75,0,27,12,242,242,0,58,184,0,Zimbabwe,"486,30%"
TK Patel,Batter,71,149,5,120,176,61,61,0,29,32,0,United States of America,"322,73%"
V Araa,Batter,71,179,11,221,322,56,56,0,10,46,0,Papua New Guinea,"284,00%"
Mohammad Aadil Alam,Batter,70,82,9,166,272,65,65,0,33,32,0,Nepal,"460,53%"
Shuvagata Hom,Batter,70,88,0,9,12,204,204,0,75,129,0,Bangladesh,"434,78%"
Haris Rauf,Batter,70,93,79,2029,2113,461,461,0,222,239,3,Pakistan,"429,45%"
Natalia Pervaiz,Batter,70,106,0,16,18,253,253,0,130,123,0,Pakistan,"397,73%"
N Dutta,Batter,70,122,2,177,236,50,50,0,17,33,0,Canada,"364,58%"
K Frank,Batter,70,130,0,0,0,56,56,0,10,46,0,Papua New Guinea,"350,00%"
TN de Grooth,Batter,70,150,0,0,0,73,73,0,22,51,0,Netherlands,"318,18%"
DR Mousley,Batter,69,88,0,17,13,495,495,0,284,211,0,England,"439,49%"
B Ward,Batter,69,106,4,186,183,4,4,0,1,3,0,Jersey,"389,83%"
Shakeel Ahmed,Batter,69,132,17,193,402,49,49,0,27,22,2,Oman,"343,28%"
Tilak Varma,Batter,68,125,0,39,42,580,580,0,360,220,0,India,"352,33%"
Sana Javed,Batter,68,136,0,0,0,383,383,0,190,193,0,Pakistan,"333,33%"
AS van Beuge,Batter,68,196,8,159,183,85,85,0,25,60,0,Netherlands,"257,58%"
RC Irani,Batter,67,125,8,288,355,457,457,0,262,195,0,England,"348,96%"
GM Strydom,Batter,67,133,0,24,30,201,201,0,52,149,0,Zimbabwe,"335,00%"
SR Waters,Batter,67,147,0,0,0,33,33,0,11,22,0,Kenya,"313,08%"
Sharmin Sultana,Batter,67,198,0,0,0,295,295,0,107,188,0,Bangladesh,"252,83%"
Mehran Khan,Batter,66,70,0,89,61,49,49,0,27,22,0,Oman,"485,29%"
JR Philippe,Batter,65,91,0,0,0,341,341,0,246,95,0,Australia,"416,67%"
CD de Lange,Batter,65,94,15,211,264,98,98,0,53,45,0,Scotland,"408,81%"
AD Poynter,Batter,65,134,0,0,0,144,144,0,51,93,0,Ireland,"325,00%"
S Molineux,Batter,64,77,23,339,613,484,484,0,338,146,1,Australia,"453,90%"
Yasir Arafat,Batter,64,103,2,327,355,423,423,0,207,216,0,Pakistan,"383,23%"
Batool Fatima,Batter,64,105,0,0,0,383,383,0,190,193,0,Pakistan,"376,47%"
AR Caddick,Batter,64,118,18,389,604,457,457,0,262,195,1,England,"351,65%"
N Boochatham,Batter,64,153,10,165,356,9,9,0,8,1,0,Thailand,"294,93%"
PD McGlashan,Batter,63,53,0,0,0,375,375,0,192,183,0,New Zealand,"543,10%"
AAP Atkinson,Batter,63,55,11,395,399,444,444,0,253,191,0,England,"533,90%"
L Tshuma,Batter,63,163,10,328,466,270,270,0,65,205,0,Zimbabwe,"278,76%"
Adnan Akmal,Batter,62,92,0,0,0,444,444,0,216,228,0,Pakistan,"402,60%"
J Gray,Batter,62,113,0,0,0,110,110,0,36,74,0,Ireland,"354,29%"
CS Fraser,Batter,62,134,9,358,409,417,417,0,162,255,0,West Indies,"314,72%"
BT Foakes,Batter,61,78,0,0,0,373,373,0,218,155,1,England,"438,85%"
K Klein,Batter,61,88,17,266,351,90,90,0,29,61,0,Netherlands,"409,40%"
S Laomi,Batter,61,111,16,176,295,9,9,0,8,1,0,Thailand,"354,65%"
G Sultana,Batter,61,165,12,338,518,561,561,0,347,214,0,India,"269,91%"
Shahid Wasif,Batter,60,138,0,0,0,16,16,0,5,11,0,Hong Kong,"303,03%"
TG Norris,Batter,59,58,7,191,268,57,57,0,27,30,0,United States of America,"504,27%"
PJ Scholfield,Batter,59,61,0,0,0,490,490,0,282,208,0,England,"491,67%"
BAM Heath,Batter,59,61,0,0,0,490,490,0,282,208,0,England,"491,67%"
MJ Hay,Batter,59,72,0,0,0,216,216,0,113,103,0,New Zealand,"450,38%"
MR Swart,Batter,59,78,2,116,144,69,69,0,22,47,0,Netherlands,"430,66%"
Abdul Jabbar,Batter,59,86,0,0,0,32,32,0,9,23,0,Canada,"406,90%"
Shaila Sharmin,Batter,59,98,1,79,97,272,272,0,97,175,0,Bangladesh,"375,80%"
HJ Thomas,Batter,59,122,9,246,392,56,56,0,10,46,0,Papua New Guinea,"325,97%"
D Parashar,Batter,58,89,5,93,192,69,69,0,26,43,0,United Arab Emirates,"394,56%"
Mohammad Naim,Batter,58,99,0,0,0,322,322,0,123,199,0,Bangladesh,"369,43%"
Hammad Mirza,Batter,58,106,0,0,0,37,37,0,21,16,0,Oman,"353,66%"
M van Schoor,Batter,58,111,0,0,0,53,53,0,25,28,0,Namibia,"337,21%"
LL Tsotsobe,Batter,58,113,102,2360,2988,463,463,0,284,179,3,South Africa,"339,18%"
TMK Mawoyo,Batter,58,166,0,0,0,195,195,0,51,144,0,Zimbabwe,"258,93%"
Tayyab Tahir,Batter,57,46,0,0,0,409,409,0,203,206,0,Pakistan,"553,40%"
AJ Tye,Batter,57,48,15,396,400,501,501,0,350,151,0,Australia,"542,86%"
L Sreekumar,Batter,57,69,0,0,0,97,97,0,33,64,0,United Arab Emirates,"452,38%"
Akram Khan,Batter,57,102,0,0,0,346,346,0,134,212,0,Bangladesh,"358,49%"
S Jora,Batter,56,68,0,0,0,54,54,0,27,27,0,Nepal,"451,61%"
Zubayr Hamza,Batter,56,82,0,0,0,288,288,0,176,112,0,South Africa,"405,80%"
RK Singh,Batter,55,43,1,2,6,580,580,0,360,220,0,India,"561,22%"
FY Fazal,Batter,55,65,0,0,0,120,120,0,63,57,0,India,"458,33%"
J Figy John,Batter,55,75,0,0,0,95,95,0,33,62,0,United Arab Emirates,"423,08%"
AB Kaur,Batter,55,109,6,197,226,398,398,0,241,157,0,India,"335,37%"
DES Maxwell,Batter,54,45,0,0,0,38,38,0,10,28,0,Canada,"545,45%"
Kabir Ali,Batter,54,58,21,648,640,518,518,0,295,223,0,England,"477,88%"
A Nao,Batter,54,71,20,724,871,63,63,0,12,51,1,Papua New Guinea,"432,00%"
A Mazvishaya,Batter,54,121,12,350,491,270,270,0,65,205,0,Zimbabwe,"308,57%"
Mohammad Hasnain,Batter,53,34,20,705,695,461,461,0,222,239,0,Pakistan,"609,20%"
BCJ Cutting,Batter,53,67,5,160,220,463,463,0,323,140,0,Australia,"441,67%"
CAK Walton,Batter,53,88,0,0,0,402,402,0,155,247,0,West Indies,"375,89%"
P Maya,Batter,53,105,9,165,226,9,9,0,8,1,0,Thailand,"335,44%"
AR Berenger,Batter,53,115,0,0,0,60,60,0,24,36,0,United Arab Emirates,"315,48%"
K Thomson,Batter,52,69,0,39,21,352,352,0,212,140,0,South Africa,"429,75%"
AK Perera,Batter,52,83,0,33,36,448,448,0,209,239,0,Sri Lanka,"385,19%"
KE Ebrahim,Batter,52,95,4,83,110,238,238,0,124,114,0,New Zealand,"353,74%"
Waqas Khan,Batter,52,106,0,0,0,16,16,0,5,11,0,Hong Kong,"329,11%"
IR James,Batter,51,64,0,0,0,420,420,0,220,200,0,New Zealand,"443,48%"
AA Paradkar,Batter,51,85,9,245,224,49,49,0,24,25,0,United States of America,"375,00%"
RN Bhatia,Batter,51,114,3,337,348,92,92,0,31,61,0,United Arab Emirates,"309,09%"
CA Pujara,Batter,51,136,0,0,0,517,517,0,321,196,0,India,"272,73%"
WA Agar,Batter,50,43,0,44,70,341,341,0,246,95,0,Australia,"537,63%"
RTM Mendis,Batter,50,50,4,74,77,204,204,0,92,112,0,Sri Lanka,"500,00%"
VR Vanitha,Batter,50,64,0,0,0,358,358,0,210,148,0,India,"438,60%"
MJ Bulow,Batter,50,74,0,0,0,409,409,0,291,118,0,Australia,"403,23%"
EL Watson,Batter,50,125,0,0,0,97,97,0,52,45,0,Scotland,"285,71%"
SS Tiwary,Batter,49,57,0,0,0,391,391,0,234,157,0,India,"462,26%"
LHD Dilhara,Batter,49,60,3,101,126,245,245,0,114,131,0,Sri Lanka,"449,54%"
KO Meth,Batter,49,93,10,416,400,210,210,0,54,156,0,Zimbabwe,"345,07%"
TB Robinson,Batter,48,49,0,0,0,216,216,0,113,103,0,New Zealand,"494,85%"
Zulqarnain Haider,Batter,48,70,0,0,0,334,334,0,166,168,0,Pakistan,"406,78%"
Irfan Khan,Batter,48,74,0,0,0,428,428,0,211,217,0,Pakistan,"393,44%"
Tasqeen Qadeer,Batter,48,144,0,0,0,383,383,0,190,193,0,Pakistan,"248,70%"
G Kodali,Batter,46,76,7,275,306,57,57,0,27,30,1,United States of America,"377,05%"
Steven Ryan Taylor,Batter,46,81,0,23,21,13,13,0,7,6,0,United States of America,"362,20%"
KK Nair,Batter,46,89,0,0,0,559,559,0,347,212,0,India,"338,24%"
OV Anderson,Batter,46,97,0,0,0,166,166,0,109,57,1,South Africa,"321,68%"
SZ Thakor,Batter,46,102,10,378,442,490,490,0,303,187,0,India,"310,81%"
PP Ojha,Batter,46,114,21,660,882,565,565,0,349,216,0,India,"287,50%"
AE Smith,Batter,45,30,4,51,115,389,389,0,238,151,0,South Africa,"600,00%"
TH David,Batter,45,56,1,20,12,483,483,0,337,146,0,Australia,"445,54%"
M Karg,Batter,45,66,0,0,0,53,53,0,25,28,0,Namibia,"405,41%"
TV Mufambisi,Batter,45,71,0,0,0,249,249,0,60,189,0,Zimbabwe,"387,93%"
M De Ridder,Batter,45,74,0,0,0,453,453,0,278,175,0,South Africa,"378,15%"
IM Vaghela,Batter,45,91,4,221,280,57,57,0,27,30,0,United States of America,"330,88%"
Tabarak Dar,Batter,45,95,0,0,0,11,11,0,3,8,0,Hong Kong,"321,43%"
M Dillon,Batter,44,52,25,737,980,424,424,0,164,260,0,West Indies,"458,33%"
Al Sahariar,Batter,44,102,0,0,0,346,346,0,134,212,0,Bangladesh,"299,32%"
S Sreesanth,Batter,44,125,81,2388,2481,579,579,0,360,219,1,India,"260,36%"
NA de Groot,Batter,44,130,3,88,81,49,49,0,16,33,0,Canada,"252,87%"
RP Lefebvre,Batter,43,68,4,126,199,75,75,0,22,53,0,Netherlands,"387,39%"
SJ Swanepoel,Batter,43,99,0,0,0,51,51,0,24,27,0,Namibia,"302,82%"
Haider Ali,Batter,42,33,0,0,0,346,346,0,174,172,0,Pakistan,"560,00%"
CD Cumming,Batter,42,101,0,0,0,382,382,0,194,188,0,New Zealand,"293,71%"
WP Saha,Batter,41,59,0,0,0,579,579,0,360,219,0,India,"410,00%"
NE Farrant,Batter,41,64,4,179,218,395,395,0,232,163,0,England,"390,48%"
KY Ottley,Batter,41,76,0,0,0,388,388,0,152,236,0,West Indies,"350,43%"
JL Pattinson,Batter,41,80,13,652,705,460,460,0,321,139,0,Australia,"338,84%"
Fayyaz Ahmed,Batter,41,98,0,69,102,72,72,0,26,46,0,United Arab Emirates,"292,86%"
I Toua,Batter,41,100,11,288,395,56,56,0,10,46,1,Papua New Guinea,"290,78%"
TD Smartt,Batter,40,65,12,319,508,365,365,0,143,222,0,West Indies,"380,95%"
N Mlaba,Batter,40,68,24,1083,1365,471,471,0,290,181,0,South Africa,"370,37%"
M Shumba,Batter,40,83,0,27,29,179,179,0,44,135,0,Zimbabwe,"325,20%"
NB Mahwire,Batter,40,108,8,297,389,249,249,0,60,189,0,Zimbabwe,"270,27%"
SJ Tsukigawa,Batter,39,70,2,20,48,329,329,0,170,159,0,New Zealand,"357,80%"
Usama Mir,Batter,38,30,15,507,521,461,461,0,222,239,0,Pakistan,"550,72%"
TB Sole,Batter,38,37,9,291,412,101,101,0,54,47,1,Scotland,"506,67%"
N M'shangwe,Batter,38,44,2,165,219,140,140,0,33,107,0,Zimbabwe,"463,41%"
T Granger,Batter,38,58,2,112,108,270,270,0,65,205,0,Zimbabwe,"395,83%"
PP Chawla,Batter,38,60,33,1131,1330,546,546,0,337,209,0,India,"387,76%"
CS Terblanche,Batter,38,65,1,35,81,389,389,0,238,151,0,South Africa,"368,93%"
CKB Kulasekara,Batter,38,73,0,82,79,491,491,0,227,264,0,Sri Lanka,"342,34%"
TMM Newton,Batter,38,79,6,251,354,351,351,0,182,169,0,New Zealand,"324,79%"
R Klein,Batter,38,81,12,496,615,79,79,0,23,56,0,Netherlands,"319,33%"
N Shangase,Batter,38,98,6,404,467,453,453,0,278,175,0,South Africa,"279,41%"
Qaiser Ali,Batter,38,98,1,55,89,37,37,0,9,28,0,Canada,"277,37%"
Arshdeep Singh,Batter,37,34,14,296,365,580,580,0,360,220,1,India,"521,13%"
TS Roland-Jones,Batter,37,38,1,34,42,85,85,0,48,37,0,England,"486,84%"
DM Kimmince,Batter,37,52,7,96,146,527,527,0,367,160,1,Australia,"411,11%"
Hasan Mahmud,Batter,37,77,29,873,886,327,327,0,127,200,1,Bangladesh,"324,56%"
LN Rajbanshi,Batter,37,156,42,893,1388,59,59,0,30,29,0,Nepal,"190,72%"
DNT Zoysa,Batter,36,55,23,560,750,457,457,0,214,243,1,Sri Lanka,"395,60%"
Aaditya Varadarajan,Batter,36,66,0,0,0,11,11,0,1,10,0,Canada,"352,94%"
JO Troughton,Batter,36,77,0,0,0,497,497,0,285,212,0,England,"318,58%"
RWT Key,Batter,36,105,0,0,0,480,480,0,276,204,0,England,"255,32%"
Zulfiqar Babar,Batter,35,40,4,247,297,430,430,0,211,219,0,Pakistan,"466,67%"
O Kamchomphu,Batter,35,61,15,162,349,9,9,0,8,1,0,Thailand,"364,58%"
NA Greenwood,Batter,35,69,0,0,0,4,4,0,1,3,0,Jersey,"336,54%"
JNT Vare,Batter,35,71,0,0,0,42,42,0,7,35,0,Papua New Guinea,"330,19%"
C McAuslan,Batter,35,74,0,0,0,13,13,0,4,9,0,Hong Kong,"321,10%"
J van Vliet,Batter,35,84,0,0,0,67,67,0,22,45,0,Netherlands,"294,12%"
Abdul Shakoor,Batter,34,66,0,0,0,97,97,0,33,64,0,United Arab Emirates,"340,00%"
LDVV Silva,Batter,34,76,0,0,0,340,340,0,160,180,0,Sri Lanka,"309,09%"
RP Alexander,Batter,34,81,0,0,0,58,58,0,27,31,0,United States of America,"295,65%"
TL Seifert,Batter,33,28,0,0,0,437,437,0,227,210,0,New Zealand,"540,98%"
Ayesha Naseem,Batter,33,40,0,0,0,371,371,0,185,186,0,Pakistan,"452,05%"
HM Tiffen,Batter,33,41,0,0,0,329,329,0,170,159,0,New Zealand,"445,95%"
A Aitken-Drummond,Batter,33,48,0,0,0,79,79,0,43,36,0,Scotland,"407,41%"
Mohammad Iqbal,Batter,33,56,0,0,0,32,32,0,9,23,0,Canada,"370,79%"
PRP Boissevain,Batter,33,57,1,192,133,77,77,0,23,54,0,Netherlands,"366,67%"
PARP Perera,Batter,33,61,0,0,0,448,448,0,209,239,0,Sri Lanka,"347,37%"
A Codrington,Batter,33,79,6,169,187,49,49,0,16,33,1,Canada,"294,64%"
JAH Marshall,Batter,33,84,0,0,0,427,427,0,222,205,0,New Zealand,"282,05%"
J Overton,Batter,32,22,1,17,26,495,495,0,284,211,0,England,"592,59%"
DO Leicher,Batter,32,31,1,56,57,10,10,0,7,3,0,Namibia,"507,94%"
MK Villiers,Batter,32,32,5,83,93,490,490,0,282,208,0,England,"500,00%"
D Cleaver,Batter,32,37,0,0,0,251,251,0,129,122,0,New Zealand,"463,77%"
GA Rogers,Batter,32,50,5,138,154,78,78,0,43,35,0,Scotland,"390,24%"
MHW Papps,Batter,32,63,0,0,0,427,427,0,222,205,0,New Zealand,"336,84%"
Qanita Jalil,Batter,32,64,6,171,323,456,456,0,221,235,0,Pakistan,"333,33%"
AA Deshpande,Batter,32,69,0,0,0,231,231,0,133,98,0,India,"316,83%"
O Bell,Batter,32,77,3,164,288,97,97,0,52,45,0,Scotland,"293,58%"
C Jonker,Batter,31,34,0,0,0,469,469,0,289,180,0,South Africa,"476,92%"
CW Perchard,Batter,31,35,7,174,216,4,4,0,1,3,0,Jersey,"469,70%"
JB Nero,Batter,31,56,0,0,0,308,308,0,118,190,0,West Indies,"356,32%"
D Daesrath,Batter,31,59,0,0,0,36,36,0,9,27,0,Canada,"344,44%"
EC Rainsford,Batter,31,103,17,805,1070,261,261,0,62,199,0,Zimbabwe,"231,34%"
T Putthawong,Batter,31,125,18,230,462,9,9,0,8,1,0,Thailand,"198,72%"
PJC Hoffmann,Batter,30,23,1,177,196,78,78,0,43,35,0,Scotland,"566,04%"
Mohammad Haris,Batter,30,36,0,0,0,317,317,0,160,157,0,Pakistan,"454,55%"
Saqlain Haider,Batter,30,40,0,0,0,90,90,0,31,59,0,United Arab Emirates,"428,57%"
RM Jariwala,Batter,30,53,0,0,0,64,64,0,30,34,0,United States of America,"361,45%"
AR Pitcher,Batter,30,55,0,0,0,8,8,0,2,6,0,Bermuda,"352,94%"
SM Warnapura,Batter,30,64,0,0,0,222,222,0,102,120,0,Sri Lanka,"319,15%"
B Leephatthana,Batter,30,66,0,0,0,9,9,0,8,1,0,Thailand,"312,50%"
M Mangru,Batter,30,70,0,9,18,392,392,0,152,240,0,West Indies,"300,00%"
MF Kendal,Batter,30,87,0,22,21,139,139,0,47,92,0,Ireland,"256,41%"
R Boyce,Batter,30,100,0,0,0,428,428,0,165,263,0,West Indies,"229,01%"
A Neill,Batter,29,43,15,345,448,95,95,0,51,44,1,Scotland,"402,78%"
M van Jaarsveld,Batter,29,57,1,20,32,437,437,0,270,167,0,South Africa,"337,21%"
DI Joyce,Batter,29,61,0,0,0,149,149,0,53,96,0,Ireland,"322,22%"
KED Carroll,Batter,28,42,0,8,6,152,152,0,53,99,0,Ireland,"400,00%"
SA Fritz,Batter,28,52,5,38,125,389,389,0,238,151,0,South Africa,"350,00%"
SP de Alwis,Batter,28,53,1,93,110,340,340,0,160,180,0,Sri Lanka,"345,68%"
Sadia Iqbal,Batter,28,56,31,671,1105,463,463,0,223,240,0,Pakistan,"333,33%"
J Jarvis,Batter,28,59,7,192,202,63,63,0,35,28,0,Scotland,"321,84%"
JJ Celestine,Batter,28,64,0,0,0,11,11,0,2,9,0,Bermuda,"304,35%"
Ehsanul Haque,Batter,28,76,2,37,61,108,108,0,35,73,0,Bangladesh,"269,23%"
OL Pitcher,Batter,28,83,0,0,0,12,12,0,2,10,0,Bermuda,"252,25%"
PM Liyanagamage,Batter,28,84,5,271,229,380,380,0,180,200,0,Sri Lanka,"250,00%"
GF Linde,Batter,27,31,3,73,91,238,238,0,146,92,0,South Africa,"465,52%"
Ehsan Adil,Batter,27,43,4,229,229,460,460,0,222,238,0,Pakistan,"385,71%"
CJ Smith,Batter,27,48,0,0,0,9,9,0,2,7,0,Bermuda,"360,00%"
AF Buurman,Batter,26,34,0,0,0,73,73,0,22,51,0,Netherlands,"433,33%"
B Fernando,Batter,26,37,2,140,159,335,335,0,160,175,0,Sri Lanka,"412,70%"
Shahid Ahmadzai,Batter,26,39,1,94,169,33,33,0,9,24,0,Canada,"400,00%"
NG Smith,Batter,26,40,6,230,208,401,401,0,208,193,0,New Zealand,"393,94%"
S Thuraisingam,Batter,26,47,6,162,191,49,49,0,16,33,0,Canada,"356,16%"
Khurram Nawaz,Batter,26,49,0,0,0,52,52,0,27,25,0,Oman,"346,67%"
M Faisal,Batter,26,53,0,0,0,65,65,0,36,29,0,Scotland,"329,11%"
Faisal Hossain,Batter,26,54,1,54,73,306,306,0,112,194,0,Bangladesh,"325,00%"
Wasim Ali,Batter,26,57,1,31,29,37,37,0,21,16,0,Oman,"313,25%"
SL Stewart,Batter,26,59,0,0,0,286,286,0,145,141,0,New Zealand,"305,88%"
MS Panesar,Batter,26,92,30,1000,1314,509,509,0,291,218,0,England,"216,67%"
SW Tait,Batter,25,29,66,1533,1833,545,545,0,381,164,2,Australia,"462,96%"
A Patel,Batter,25,30,3,73,66,40,40,0,10,30,0,Canada,"454,55%"
S Naik,Batter,25,39,0,0,0,561,561,0,347,214,0,India,"390,63%"
HDRS Silva,Batter,25,46,2,83,80,468,468,0,217,251,0,Sri Lanka,"352,11%"
Waqas Barkat,Batter,25,54,0,19,12,15,15,0,5,10,0,Hong Kong,"316,46%"
T Kamungozi,Batter,25,56,12,500,580,246,246,0,58,188,0,Zimbabwe,"308,64%"
CH van Koolwijk,Batter,25,66,0,0,0,55,55,0,18,37,0,Netherlands,"274,73%"
LJ Poulton,Batter,25,69,0,18,13,495,495,0,346,149,0,Australia,"265,96%"
